customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id
@AppleSupport Ok.,@739929 Let's continue this conversation in DM. https://t.co/GDrqU22YpT,739929,2618267,2618266
@AppleSupport Thx but I’ve already read it. The problem is that I don’t have the button “share with my friends”!!!,@137157 Thanks for reaching out. Here is a great article to help you get started: https://t.co/4e5C1TjqKH,137157,2957129,2957134
@AppleSupport My carrier BSNL allows hotspot. Please tell me what should I do now?,@357008 Good question. We'd recommend checking with you carrier to make sure they support that feature: https://t.co/BpXde6g2r7,357008,1001122,1001120
@AppleSupport Same problem with 11.0.2 and now with 11.0.3,"@323151 Let's take things to DM from here, and we'll dig a little deeper. https://t.co/GDrqU22YpT",323151,855396,855397
"@AppleSupport No it allows clearing of segments only such as Mon, Tues, Weds etc...","@289239 We want to help! If you use 3D Touch on the (X) button, does it give you the option to ""Clear All Notifications""? https://t.co/GDrqU22YpT",289239,1626181,1626180
@AppleSupport iOS 11.0.3,"@344059 Let’s investigate this together. To begin, tell us the iOS version your iPhone is on, and we’ll work towards a resolution.",344059,944936,944935
"@AppleSupport It took me about two hours of frustration before I tweeted you, but I finally figured it out!!! Thanks so much for the quick response!",@748072 Help is on the way. What happens when you try to sync? Send us a DM to get started. https://t.co/GDrqU22YpT,748072,2652514,2652513
@AppleSupport Thank you,"@385669 That is more than likely a phishing email. For more info, please check here: https://t.co/MwZP8aeGyJ  Questions? Let us know.",385669,1126753,1126752
@AppleSupport 11.0.1 on an iPhone 7 and no way am I updating any further until you guys fix the battery drain and these bugs. Let us go back down to 10.,@308952 We're happy to help. Can you tell us which version of iOS 11 you are currently using please?,308952,1803118,1803117
@AppleSupport Thank you,"@690177 We're glad they were able to get your Mac back up and running. We have a resource that you can review for slow performance: https://t.co/IrKeo4E8fX 
Let us know how it goes.",690177,2398153,2398152
@AppleSupport @586824 This happens to me also it’s the newest update,@586824 Thanks for reaching out! Let us know which version of iOS you’re running in DM. We’ll continue from there. https://t.co/GDrqU22YpT,431554,1982500,1982499
@AppleSupport I’m using your newest software for the iPhone 6s. The newest update is on it. Why do my I’s turn to an A with a question mark?!,@669793 We're here for you. What issues are you experiencing? What device and software version are you using?,669793,2309292,2309293
"@AppleSupport After the last 2 updates the mobile freezer status 5 minutes , disappears stays more 5 min e Apple logo And comes back Impossible 2 use",@579467 We'd like to look into this with you together. What exactly are you seeing?,579467,1951094,1951096
@AppleSupport 6 giant,@332787 Which iPhone model are you having these issues on? We'd like to know more to help.,332787,895995,895996
"@AppleSupport Sure, it’s gonna take a while to composite the list but when it’s completely done I’ll let you guys know all of the issues I’ve been having",@393416 We're happy to help. Can you tell us in DM what is happening specifically? https://t.co/GDrqU22YpT,393416,1162085,1162084
@AppleSupport Well I can’t? Because I’m in the UK making me un able to transfer funds back into my bank account,@666686 What happens when you try to access Apple Pay? Please provide as many details as you can. We'd be happy to look into this with you.,666686,2296227,2296229
@AppleSupport Many thanks. This was very easy using my MacBook. :-),"@434554 We can help! If you're unable to unsubscribe with the steps from this article, we can continue in DM: https://t.co/YKDbvueXrq https://t.co/GDrqU22YpT",434554,1646070,1646071
@AppleSupport iOS 11.0.2,"@193543 Thank you, and what iOS version are you on?",193543,325512,325513
@AppleSupport Ok I sent a DM,"@209359 Not the experience that we want for you to have, but we're here to help! Let us know via DM the device this is on and we can help. https://t.co/GDrqU22YpT",209359,394066,394067
@AppleSupport Updated to 11.2 yesterday. But the issue still persists,@248331 Thanks! Can you tell us which iOS version you have? Settings &gt; General &gt; About will tell you.,248331,550837,550836
"@AppleSupport I am using iOs 11.1.2 in my iphone 6s.. as soon as put the apps in update, they get pending to get updated and later on failureof update notice pops up","@122018 Thanks for reaching out to us about this issue. We want your device to work for you and we'll be happy to help out. To get started, can you tell us which device and OS version you're having this problem with? Also, what happens when you try to update?",122018,27506,27507
@AppleSupport @159983 Give me a pair,@682650 Our partners over at @159983 will take it from here and see what we can do to help out.,682650,2364443,2364442
@AppleSupport phone rings cant answer then i cant swipe up nothing all i can do is press side button its doing me head in im using the latest version,"@468641 We're here to help. To start, what iOS version are you using and what issue(s) are you experiencing exactly?",468641,1633132,1633131
@AppleSupport @802237 ready #ios11.2 beta 5 https://t.co/D5xbcS9lfP,@802237 We'll do everything we can to assist with this battery issue. Are you running the beta of iOS 11.2 or the current general release of 11.1.2? https://t.co/GDrqU22YpT,802239,2894797,2894794
@AppleSupport Replied through dm,"@266968 We're here for you. Let's continue working on your battery issues via DM. When you reach out, tell us which specific version of iOS 11 is currently installed. We'll look forward to hearing from you. https://t.co/GDrqU22YpT",266968,619352,619351
"@AppleSupport Great, thanks.","@188582 Correct. For more information on removing it from Find My iPhone, check this out: https://t.co/fd32fNtWuZ Questions? DM us. https://t.co/GDrqU22YpT",188582,304005,304009
@AppleSupport thanks sister looks like i'm going to be looking for a different wifi or whateva,@544450 We're happy to help you. Try the steps here if you're having trouble updating over Wi-Fi: https://t.co/Ui1yTnOCUz,544450,1812249,1812248
@AppleSupport thanks. my issue is severe. I was in contact today. it's been forwarded to your network engineers,"@556366 Glad you reached out. Have you had a chance to look over this link? https://t.co/j2ORapR6rK

DM us if we can assist further. https://t.co/GDrqU22YpT",556366,1861510,1861509
"@AppleSupport Looks like the auto quits resolved, once the update could be run in completion. Thanks.","@247537 Try updating to iOS 11.2. Check out: https://t.co/osZOKKTalm This should resolve the issue. Be sure and backup first, and then let us know how it goes.",247537,548106,548105
@AppleSupport Sometimes no option to start a new text mess as little icon is gone,@432741 What kind of issues are you having with your iPhone? We'd love to help out.,432741,1340838,1340837
@AppleSupport This only started when I installed the update it was working great before,"@764729 May we take a look? To start, have you ensured the settings are maximized for performance: https://t.co/bivpdfBNJ6",764729,2727081,2727080
"@AppleSupport It keep on freezing all the time,turns of automatically the touch id stop working phone takes at leat 3-4 minuetsto turn on.",@187661 Please tell us what is happening with your iPhone. We're eager to help.,187661,300572,300571
@AppleSupport I have on a screen protector and otter box so I’m pretty sure it’s not water damaged.,@580725 Can you tell us more about what you're experiencing?,580725,1957005,1957006
@AppleSupport It occur on the iPhone 8Plus and I first noticed this 3 days ago,@680105 We're here to help! Which device does this occur on? When did you first notice it occurring?,680105,2353687,2353686
@AppleSupport My experience with Apple Support so far has been dismal.,@530927 Thanks for reaching out to us seeking help with Photos. Please contact our Photos expert using the following link so that they can see what options are available: https://t.co/IBIY3vMgPj,530927,2915932,2915933
@AppleSupport @AppleSupport what's the point of a reservation number if you don't honor it? Waited 50 hours to complete order-now you tell me to reorder.,@576448 We're glad to get you pointed in the right direction. Please DM us which country you're located in. https://t.co/GDrqU22YpT,576448,1937834,1937833
