customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id,intent,annotation_notes
@AppleSupport Is text replacement really the only option?,@487412 We can assist you. Let's try these steps for help with what you're seeing: https://t.co/gKAEL4wRnw,487412,1583814,1583813,,
"@AppleSupport I was going to do a complete reset of my phone, the 7plus. I went to back it up on iCloud &amp; it says it was done but once it restarted, it said I had no backup so I had to start the iPhone as a new iPhone. Is there anyway to restore it? I did back it up but it says I didn’t.",@691097 We'll do our best to help in any way we can. Can you tell us a bit more about what's happened?,691097,2402120,2402119,,
@AppleSupport yes but i don’t get why it said my phone was dead when it was charging perfectly fine the afternoon before,@297222 We want to help get your day started on the right foot. Is your iPhone charging normally now?,297222,741014,741013,,
@AppleSupport Ok thanks - yes I have that - I hadn’t opened it but I’ll follow along and get back to you.,"@139271 Our pleasure. Since the issues began are there any steps you've attempted or have you ran a hardware test? If not, we recommend doing so now. Keep us posted on the results. https://t.co/yIWR4sw2u7",139271,105369,105368,,
"@AppleSupport I don't have a Time Machine backup, I'm making one now before everything is gone.","@277035 Thanks for that information. Do you recall if you had previously backed up your Mac's data to an external hard drive using Time Machine? If so, let us know what happens if you attempt to mount your hard drive in Disk Utility using these steps: https://t.co/1aL0tsef7A",277035,659488,659487,,
"@AppleSupport found an interesting bug: saved a website as pdf to read later, sent it to iBooks. Whenever I try to open such pdf it reboots",@405237 That's not the experience we like to hear about. Send us over a DM with your exact iOS version and we'll go from there. https://t.co/GDrqU22YpT,405237,1215581,1215580,,
@AppleSupport I have already had one call from Apple Support and the agent was extremely rude and raising her voice over the phone etc I rather not go through that again seems she forgot she’s talking to a frustrated customer whose brand new $2200 laptop isn’t working,@672814 We'd like to look into this further.  Can you send us DM and let us know where your MacBook was purchased?  We'll go from there. https://t.co/GDrqU22YpT,672814,2362998,2362996,,
@AppleSupport Do you know why a screen recording video in iOS 11 would upload to YouTube video without sound?  when mic recording was on?,"Keep the fun going. And going. And going. 
Try out the Loop effect in Live Photos in iOS 11.

Learn more https://t.co/vX4vUYI4xS https://t.co/XJ3zckcqQh",474969,1120553,1120543,,
@AppleSupport @477011 When someone apps me than i get a Some soort of zoem noise after mij normaal sound is this becouse the iOS 11.1 update????,"@477011 We recently released iOS 11.1. Let's try updating after backing up with our steps here: https://t.co/6p9Tcj51N4
DM your results https://t.co/GDrqU22YpT",477012,1538845,1538844,,
@AppleSupport Thanks? I guess it’s a temporary fix,@502699 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,502699,1645086,1645085,,
@AppleSupport I think i I fixed it. One app was on refresh loop in the background. I uninstalled/reinstalled it. Battery seems fine now!!,"@180882 Hey, we can take a closer look into the battery life. Send us a DM and we'll work together from there. https://t.co/GDrqU22YpT",180882,271877,271876,,
@AppleSupport But I have enough availabe storage space and full wi-fi network. Also already tried to remove and download the ios again,@728452 Got it. Let's try all the suggestions here to see if that works: https://t.co/Ui1yTnOCUz,728452,2568139,2568138,,
@AppleSupport Nothing is fixing it! 😭😭😭,@433148 No worries. Let us know if you use these tips or have these settings set for your iPhone 6s: https://t.co/bivpdfBNJ6,433148,1342698,1342697,,
@AppleSupport This how my phone is behaving after IOS11. Freezes frequently. https://t.co/gRO5ia4o8k,@539473 We want you to be able to enjoy the new update. We can help. Send us a DM and we can look into this with you. https://t.co/GDrqU22YpT,539473,1795305,1795304,,
@AppleSupport @84602,@625607 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,625607,2123856,2123855,,
@AppleSupport Just updated to the latest ios 11.1.2. Will use it for sometime and let you know how this works. Thanks!,@791141 We want your iPhone to be working smoothly. Let's work on this together to see how we can help. The first step will be to update to the newest iOS. Our newest update can help with issues you mentioned. Let us know how things go after you complete that.,791141,2843878,2843879,,
@AppleSupport It’s been occurring for about a week and I just updated my to IOS 11 today to try to fix it and tried resetting my settings but nothing worked,"@136073 Hi. Getting your notifications is very important and we'll do everything can to help. To start, how long has this been occurring? Have their been any recent changes to your device?",136073,92710,92709,,
@AppleSupport It also shows up on my initial passcode entry screen after I hit the first digit of my code,@577408 Thanks for that screenshot. Is there anything you're able to do to get the overlay off the screen?,577408,1941662,1941663,,
@AppleSupport @432271 Even worse. About every 10 seconds i lose 1%,@432271 We'd like to get to the bottom of what's happening. Please reach out to us in DM and we'll get started. https://t.co/GDrqU22YpT,432272,1338784,1338783,,
@AppleSupport @AppleSupport still having issues. I took it to an iShop and it won’t restore either,"@134161 We’ll want to be sure to follow the steps listed here for restore error 9: https://t.co/lMMVPdjGNN 

Let us know if you’re still having issues after completing the steps.",134161,82057,82056,,
"@AppleSupport It’s mostly with the apps I use daily such as: Youtube, Whatsapp, Snapchat, Twitter, Facebook, Netflix and Sky Sports.",@409335 We want to help. Do you notice your iPhone freezing with any particular apps? Which iOS 11 version is installed?,409335,1233609,1233607,,
"@AppleSupport It just hangs anywhere, touch or home button will not respond for a while &amp; then everything will get closed &amp; I will be back @ home screen",@280654 We're here to help. Can you explain what you mean by crashing? Is this happening with specific apps? Let us know in DM. https://t.co/GDrqU22YpT,280654,673570,673571,,
@AppleSupport This doesn’t solve the issue when viewing other people’s messages. It fixes it on your phone but when you send a msg it’s still there,@467949 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,467949,2014832,2014831,,
@AppleSupport Thanks for your respone this is the current version am running. Everytime am on an app ie social media it will freeze and I will b unable to do anything without closing and reopening the app. It isnt an app issue as it is the same for my homescreen too at times! Plz help! 🙏 thxs https://t.co/jS3YZFNg2h,"@777941 We want to help. Which version of iOS are you currently running? Also, when you say your device is crashing, what happens? Any details will be helpful.

Find the software version on your iPhone: https://t.co/f7raDZ2TiK",777941,2786452,2786451,,
@AppleSupport i have an iphone 7 that i just recently bought and i have the most recent version downloaded. https://t.co/XYh1D0U1TB,@596118 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.1 downloaded? https://t.co/GDrqU22YpT,596118,2015887,2015886,,
"@AppleSupport @AppleSupport Great! Why dont you pay 💰 to people to test your overpriced stuff? If the 🔋 is ⭕️ and you plug in, you should be able to work.",@485392 Great question and we'd like to help any way we can over Twitter. Please provide us more details in DM here: https://t.co/GDrqU22YpT,485392,1575132,1575133,,
@AppleSupport But I only have one device with me,@157888 We want to be sure that you can access your iCloud account. You can add an additional trusted device to your account in order to receive the verification code. Check this out: https://t.co/gZlEJEsNrU,157888,177823,177824,,
"@AppleSupport Nothing tried sliding it up, down, true tone thing and no response. It was fine before i went to bed then it did the update.",@362057 We'd be happy to look into this with you. Can you tell us what happens when you do try to change the brightness?,362057,1022919,1022918,,
@AppleSupport the newest one,@708174 We’re here to help. Please DM us the software version you’re using so we can better assist you. https://t.co/GDrqU22YpT,708174,2477656,2477655,,
@AppleSupport Since i update to iOS 11.1 the battery runs out very fast On my iPhone 6 before that i havent any problem,@662658 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,662658,2279215,2279214,,
